CTRY,SC_KNOWL,UND_SCSCI,SC_DZ,SC_POET,SC_PS,SC_SS,SC_UNI,SCINFO_30D,MDHINFO_30D,SC_INT,MDH_INT,CONF_NGO,CONF_HOSP,TRU_NEIGHB,TRU_SCI,TRU_JO,TRU_HCW,TRU_NGOPPL,TRU_TH,TRU_SC,TRUSCI_ACCINFO,TRUSCIUNI_BEN,TRUSCIUNI_HON,TRUSCICOM_BEN,TRUSCICOM_HON,SCI_BENPPL,SCI_BENRESP,SCTECH_IMPRLIFE,SCTECH_JOBS,TRU_PPLADV,TRU_HCWADV,HRD_VAC,VAC_IMPTCH,VAC_SF,VAC_EFF,VAC_IDX,VAC_LVL,TRUSCI_IDX,TRUSCI_LVL,VW_SC,AGE,AGE_CAT,GEN,EDU,LIV_AR,RGN,SUBJ_HHI,CTRY_INC,EMP_STAT
108,2,4,1,1,1,1,2,2,2,2,2,2,1,98,98,98,98,98,98,98,98,98,98,4,98,98,98,98,98,3,98,1,5,5,5,5.0,High,0.0,99,99,40,2,2,2,2,2,2,2,6
5,3,3,1,1,1,2,2,2,1,1,1,1,98,4,1,98,2,1,2,2,1,1,98,1,98,1,1,1,1,3,1,1,5,4,4,4.333333333333333,High,4.0,3,1,27,1,1,3,1,13,2,4,6
71,1,1,1,2,2,1,1,2,2,1,1,98,1,2,2,2,2,98,3,2,2,2,2,2,2,1,1,1,98,3,2,1,5,5,5,5.0,High,3.0,2,1,62,3,2,3,2,14,1,3,1
68,3,2,1,1,1,1,97,2,1,1,1,2,98,2,2,3,2,3,2,1,2,2,1,2,2,1,1,1,1,3,2,1,5,4,4,4.333333333333333,High,3.2,2,1,78,3,1,2,1,10,3,4,6
44,3,3,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,4,2,2,1,2,1,1,1,1,1,1,1,2,1,5,5,5,5.0,High,3.6,3,1,17,1,1,1,1,1,3,1,4
184,2,2,1,1,1,97,97,2,2,2,2,1,1,1,1,3,1,1,3,2,2,2,98,2,1,2,1,1,2,1,2,1,5,2,4,3.6666666666666665,High,3.25,2,2,37,2,1,1,1,17,1,4,6
14,3,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,1,4,4,2,2,2,2,2,2,2,1,1,3,3,2,1,5,5,5,5.0,High,3.2,2,2,16,1,2,1,1,17,2,4,6
6,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,1,98,98,98,98,98,98,1,1,3,2,1,5,5,5,5.0,High,0.0,99,99,53,3,2,3,2,13,3,3,4
46,1,1,1,1,1,1,1,1,1,1,1,98,1,2,1,98,2,98,98,1,2,1,1,3,3,1,1,1,1,3,1,1,5,4,5,4.666666666666667,High,3.4,2,1,25,1,1,3,2,7,1,4,1
154,2,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,4,2,4,2,2,3,2,1,2,2,1,1,3,97,2,1,5,5,5,5.0,High,3.0,2,2,23,1,2,2,2,16,2,3,1
76,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,3,4,2,2,1,2,3,3,98,3,2,98,1,3,3,99,1,5,5,5,5.0,High,2.5,2,99,57,3,1,3,1,14,2,3,1
64,4,2,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,5,5,5,5.0,High,3.6,3,1,23,1,1,1,1,5,2,1,3
134,2,3,1,1,1,1,97,2,1,1,1,1,1,4,4,98,1,1,3,4,4,3,2,4,4,1,1,1,1,3,4,1,5,4,5,4.666666666666667,High,1.6,1,1,17,1,2,2,2,5,2,2,5
63,2,1,1,1,1,1,97,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,3,1,1,3,3,3,3.0,Medium,4.0,3,2,21,1,1,2,2,1,3,1,5
69,2,3,1,2,1,1,1,2,1,1,1,2,2,98,98,3,2,3,3,98,3,3,3,3,3,3,2,1,2,3,2,1,4,3,3,3.3333333333333335,Medium,2.0,1,4,53,3,2,3,2,10,2,4,6
157,2,2,1,1,97,97,97,2,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,1,1,1,3,3,1,1,5,5,5,5.0,High,3.4,2,1,50,3,1,1,1,12,2,1,6
185,4,4,1,98,1,1,97,1,1,98,1,98,1,2,98,3,3,98,3,3,3,98,98,98,98,98,98,98,98,3,3,1,5,5,5,5.0,High,0.0,99,99,20,1,2,1,1,9,2,1,4
87,4,3,1,2,98,97,97,2,2,1,2,2,2,2,2,3,2,4,4,2,2,2,2,2,2,2,2,1,2,1,2,1,5,3,5,4.333333333333333,High,3.0,2,3,26,1,1,1,1,8,2,4,1
175,3,3,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,3,2,2,2,3,3,4,2,2,2,2,3,2,1,5,5,5,5.0,High,2.6,2,3,24,1,2,3,1,14,2,4,1
187,2,3,1,2,2,1,97,2,2,1,1,1,1,2,3,3,2,2,3,2,2,3,3,3,3,2,2,1,2,3,3,1,5,2,4,3.6666666666666665,High,2.2,1,3,17,1,2,2,2,5,2,1,6
83,2,2,2,2,2,2,97,1,1,1,1,2,98,2,3,4,2,2,2,2,2,2,2,3,2,3,2,98,2,2,2,1,5,3,4,4.0,High,2.6,2,4,27,1,1,2,2,16,3,3,2
20,1,1,1,2,1,1,1,1,1,1,1,98,1,2,1,3,2,2,2,1,2,1,2,2,2,1,1,2,1,3,2,1,5,5,5,5.0,High,3.4,2,1,22,1,1,2,2,14,2,4,6
79,4,3,1,98,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,3,2,1,5,5,5,5.0,High,3.0,2,2,39,2,1,1,1,2,3,2,6
15,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,3,2,1,1,1,1,3,3,3,2,2,2,5,2,1,5,5,5,5.0,High,3.6,3,4,37,2,1,2,1,17,1,4,1
183,3,2,1,2,1,1,97,2,1,1,1,1,2,4,4,3,4,3,4,3,4,2,4,2,4,2,1,1,1,3,1,1,5,5,5,5.0,High,1.8,1,2,22,1,1,2,1,4,3,2,5
72,2,1,1,2,1,1,2,98,1,1,1,2,2,2,2,4,2,98,4,1,2,2,2,2,2,1,1,1,1,3,2,1,5,1,5,3.6666666666666665,High,3.0,2,1,21,1,1,2,2,9,2,2,6
35,4,1,1,2,1,1,97,2,2,1,2,1,1,2,1,3,2,3,4,1,2,2,2,3,2,1,1,1,1,3,2,1,5,5,4,4.666666666666667,High,3.0,2,1,25,1,2,2,1,5,1,2,4
160,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,2,1,3,2,1,1,1,1,3,1,1,5,5,5,5.0,High,3.4,2,1,26,1,1,3,1,15,1,4,6
154,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,4,4,2,2,3,3,3,3,2,2,2,2,1,2,1,3,3,3,3.0,Medium,2.4,1,3,26,1,2,3,1,16,2,3,1
34,2,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,2,4,2,2,1,2,2,2,1,1,1,1,3,1,1,5,5,5,5.0,High,3.2,2,1,45,2,1,2,1,6,2,3,1
121,2,2,1,2,1,1,1,2,1,1,1,2,2,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,5,5,5,5.0,High,4.0,3,1,84,3,2,3,1,15,2,4,6
51,3,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,5,5,4.0,High,3.2,2,3,40,2,1,1,2,11,2,3,2
138,3,2,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,98,2,2,1,1,1,3,3,1,1,5,5,5,5.0,High,3.0,2,1,83,3,2,2,1,15,3,4,6
68,2,2,1,1,2,1,1,2,1,1,1,2,1,1,2,3,2,2,2,2,2,2,4,2,3,2,1,1,3,3,2,1,4,4,4,4.0,High,2.6,2,2,43,2,1,3,2,10,3,4,5
150,3,1,1,2,1,1,97,2,2,1,1,1,1,3,3,2,2,3,2,2,3,2,4,2,3,1,1,1,1,3,3,1,5,2,3,3.3333333333333335,Medium,2.2,1,1,17,1,2,2,1,1,3,3,6
191,2,2,1,2,1,1,97,2,2,2,2,1,1,2,2,98,2,2,98,2,2,2,2,2,2,2,1,1,1,3,1,1,5,5,5,5.0,High,3.0,2,2,20,1,1,2,2,9,2,3,6
103,2,2,1,1,1,2,2,2,1,1,1,2,2,4,4,4,3,2,4,2,2,2,3,2,2,3,2,1,2,3,2,1,5,5,5,5.0,High,2.4,1,4,18,1,2,2,2,2,2,1,6
148,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,3,1,1,4,4,2,3.3333333333333335,Medium,3.4,2,1,51,3,1,3,1,16,1,4,1
75,2,1,1,2,1,1,97,1,1,1,1,1,98,2,1,2,2,1,1,1,1,2,2,2,2,2,98,1,2,3,1,1,5,5,5,5.0,High,3.4,2,99,18,1,2,2,1,14,2,2,6
47,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,3,2,3,3,1,1,1,3,2,2,1,1,1,1,3,2,1,5,3,5,4.333333333333333,High,3.2,2,1,25,1,1,3,2,18,3,4,1
131,4,1,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,4,4,3,4,1,1,4,2,2,2,1,2,1,1,1,3,3,5,3.6666666666666665,High,2.2,1,3,47,2,1,1,2,13,3,3,6
81,4,2,1,2,1,1,2,2,2,1,1,2,2,3,3,1,3,1,4,2,2,3,98,1,2,2,1,1,1,3,1,1,5,5,5,5.0,High,2.75,2,2,20,1,2,2,2,1,2,1,6
23,2,1,1,2,1,1,97,1,1,1,2,1,1,2,1,1,1,2,4,1,1,1,1,2,1,1,1,1,1,3,1,1,5,5,5,5.0,High,3.8,3,1,29,1,1,2,2,15,1,4,2
128,2,2,1,2,1,1,1,2,1,1,1,1,98,2,3,2,3,2,4,2,2,2,2,3,4,3,2,1,1,3,2,1,4,5,5,4.666666666666667,High,2.6,2,4,33,2,2,2,2,6,3,1,1
16,2,1,1,2,1,1,97,1,2,1,1,2,1,1,1,2,1,3,4,2,2,1,1,2,2,2,1,1,2,3,1,1,5,3,4,4.0,High,3.6,3,2,47,2,1,2,2,17,1,4,1
35,3,2,1,1,1,1,97,1,2,1,1,1,1,2,1,3,2,2,4,2,2,1,2,1,1,1,1,1,1,3,1,1,5,5,1,3.6666666666666665,High,3.6,3,1,30,2,1,2,1,5,3,2,3
115,3,4,1,2,1,1,97,1,1,2,1,1,1,3,3,1,2,2,2,3,2,2,2,1,2,3,2,1,1,3,1,1,5,5,5,5.0,High,3.0,2,4,29,1,1,2,1,8,2,3,1
176,2,1,1,1,2,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,3,2,2,2,1,1,3,1,1,5,5,5,5.0,High,3.0,2,3,70,3,2,2,2,16,1,4,6
21,3,1,1,2,1,1,97,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,1,3,3,3,3.0,Medium,3.8,3,2,17,1,2,1,1,14,1,4,6
16,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,3,1,2,2,3,3,4,2,1,1,2,3,1,1,5,5,5,5.0,High,2.8,2,2,75,3,2,3,2,17,1,4,6
19,2,1,1,2,98,1,98,2,2,1,98,1,1,3,2,2,2,2,4,2,2,3,3,2,3,1,1,1,1,3,2,1,4,3,5,4.0,High,2.6,2,1,34,2,1,3,2,14,1,4,1
138,2,2,1,2,1,1,1,1,1,1,98,98,1,2,2,3,2,2,2,2,2,2,3,3,3,3,98,1,2,3,2,1,4,3,3,3.3333333333333335,Medium,2.6,2,99,26,1,2,3,2,15,2,4,1
173,2,1,1,2,1,1,1,98,1,1,1,1,2,2,2,3,2,2,2,2,2,2,2,3,3,2,98,1,1,3,2,1,4,3,5,4.0,High,2.8,2,99,48,2,2,3,2,16,3,3,3
124,3,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,5,5,5,5.0,High,4.0,3,1,18,1,1,1,1,6,1,3,1
25,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,3,1,2,1,1,2,1,1,2,1,1,1,1,1,3,1,1,5,5,5,5.0,High,3.6,3,1,16,1,1,1,2,15,1,4,4
37,2,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,1,2,4,1,1,1,1,3,2,1,1,1,1,3,1,1,5,5,5,5.0,High,3.6,3,1,25,1,2,2,2,1,2,1,6
75,3,2,1,2,1,1,97,2,2,1,1,1,2,2,1,3,1,2,98,2,2,1,1,2,98,1,1,1,1,3,2,1,5,5,5,5.0,High,3.6,3,1,17,1,1,2,2,14,1,2,6
158,2,2,1,1,1,1,97,1,1,1,1,1,1,1,2,2,1,2,4,1,1,1,2,2,2,2,1,1,1,1,1,1,5,5,3,4.333333333333333,High,3.4,2,2,27,1,1,3,1,6,2,2,6
141,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,4,2,2,1,2,1,1,2,1,2,1,1,1,1,3,1,1,4,5,4,4.333333333333333,High,3.8,3,1,24,1,2,3,2,3,2,3,4
134,4,4,2,1,1,1,2,2,2,2,1,98,98,3,3,98,3,4,1,3,2,4,3,4,98,2,2,98,98,5,3,1,5,4,4,4.333333333333333,High,1.8,1,3,19,1,1,1,2,5,3,2,5
106,4,4,1,2,1,1,2,2,2,1,1,2,2,4,98,2,4,4,4,2,98,2,98,1,2,2,2,1,98,5,4,1,5,5,5,5.0,High,0.0,99,3,32,2,2,2,1,1,2,1,2
53,4,4,98,98,97,97,97,2,1,2,1,2,1,3,98,2,2,3,2,3,2,98,4,98,98,98,1,1,98,3,2,1,5,5,5,5.0,High,0.0,99,99,25,1,2,1,1,11,3,2,3
128,2,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,2,2,1,1,1,2,3,1,2,2,2,1,1,1,1,1,5,5,5,5.0,High,3.4,2,3,38,2,1,2,1,6,1,1,3
163,3,3,1,2,1,1,1,1,1,2,1,2,1,3,2,3,3,3,3,3,3,3,4,2,2,1,1,1,1,3,2,1,5,5,5,5.0,High,2.2,1,1,20,1,2,2,2,6,1,4,2
60,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,3,3,2,4,2,2,3,3,2,2,2,2,1,1,2,1,1,5,5,5,5.0,High,2.6,2,3,25,1,1,2,1,1,3,1,1
63,3,3,1,1,1,1,97,1,1,1,1,1,1,3,1,1,3,2,2,1,1,3,3,3,2,2,1,1,1,3,3,1,5,5,5,5.0,High,2.8,2,2,28,1,1,2,2,1,3,1,5
81,3,2,1,98,1,1,97,2,2,1,1,98,1,3,98,98,1,2,2,98,2,98,98,2,98,2,1,98,3,3,1,1,5,5,5,5.0,High,0.0,99,2,18,1,1,2,1,1,3,1,4
65,3,3,1,2,1,97,97,2,2,2,1,2,1,3,98,98,2,98,4,98,98,98,98,98,98,1,1,1,1,3,1,1,5,5,5,5.0,High,0.0,99,1,22,1,1,1,1,1,3,1,1
44,4,4,1,2,1,97,97,2,2,1,1,1,1,1,1,1,1,98,4,4,4,1,2,1,1,3,2,2,1,3,1,1,5,5,3,4.333333333333333,High,3.2,2,4,21,1,1,1,1,1,3,1,6
51,98,98,98,98,98,98,98,98,2,2,2,98,1,2,98,2,2,2,2,2,2,2,2,2,2,2,1,1,3,3,1,1,5,5,5,5.0,High,3.0,2,2,30,2,2,1,1,11,3,3,1
163,3,2,1,2,1,1,2,2,2,1,1,98,1,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,1,3,2,1,5,5,5,5.0,High,2.6,2,3,20,1,2,2,2,6,3,4,4
191,3,3,1,1,1,1,97,2,2,1,1,2,1,2,2,4,1,2,1,2,2,2,2,2,1,98,1,1,98,3,1,1,5,5,4,4.666666666666667,High,3.0,2,99,21,1,2,2,1,9,2,3,4
96,2,2,1,2,1,1,1,1,1,1,1,1,1,3,2,3,2,2,3,1,2,3,2,2,2,1,2,1,1,3,3,1,5,5,5,5.0,High,2.8,2,3,36,2,1,2,2,8,3,2,1
9,2,2,1,98,1,1,2,2,2,1,1,98,1,2,3,3,2,98,2,3,2,3,3,3,3,2,1,1,1,1,2,1,5,5,5,5.0,High,2.2,1,2,16,1,2,1,2,12,2,2,6
69,3,3,1,1,1,1,2,2,1,2,2,98,1,98,98,2,2,3,2,2,1,3,98,3,3,1,1,1,3,3,2,1,4,3,4,3.6666666666666665,High,2.6666666666666696,2,1,35,2,1,3,2,10,2,4,1
30,2,1,1,2,1,1,97,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,3,1,1,5,2,2,3.0,Medium,3.0,2,1,28,1,1,1,1,10,2,3,2
41,2,4,2,2,1,97,97,1,1,1,1,2,1,2,4,1,1,1,2,3,1,3,3,2,2,3,1,1,1,3,3,1,5,5,5,5.0,High,2.4,1,2,17,1,1,1,1,1,3,1,4
51,2,2,1,2,1,1,1,2,2,2,2,2,1,3,98,2,3,2,2,2,3,2,2,3,2,2,2,1,98,3,2,1,4,4,4,4.0,High,2.5,2,3,32,2,2,3,2,11,2,3,1
144,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,4,2,3,2,1,1,3,1,1,5,3,4,4.0,High,3.2,2,4,31,2,2,3,2,17,1,4,1
122,3,2,1,2,1,1,2,2,1,1,1,1,2,3,4,4,4,2,4,2,1,4,4,2,3,3,1,1,1,3,2,1,5,3,3,3.6666666666666665,High,2.0,1,2,19,1,1,2,2,2,1,3,5
52,3,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,4,1,3,3,3,4,2,98,2,2,1,1,1,98,1,5,5,5,5.0,High,2.2,1,3,19,1,2,2,2,11,2,2,3
28,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,2,2,2,2,2,2,1,1,1,1,3,2,1,5,5,5,5.0,High,3.0,2,1,24,1,1,2,2,11,2,4,1
166,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,1,1,1,3,2,1,5,4,3,4.0,High,3.8,3,2,25,1,2,2,1,16,1,4,1
63,3,3,2,1,1,1,1,1,1,1,1,1,1,4,2,1,2,3,3,1,1,2,2,1,1,2,2,1,2,3,1,1,5,5,5,5.0,High,3.4,2,3,27,1,1,2,2,1,3,1,5
144,2,1,1,2,2,1,97,1,2,1,2,2,1,3,2,4,2,4,4,2,2,1,2,1,2,2,2,1,98,3,1,1,3,3,3,3.0,Medium,3.4,2,3,23,1,1,2,1,17,3,4,1
134,2,2,1,1,1,1,1,1,1,1,1,2,1,3,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,3,1,1,5,5,5,5.0,High,3.0,2,2,33,2,1,2,2,5,2,2,1
17,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,4,1,2,4,1,1,1,2,2,1,1,1,1,2,3,1,1,5,5,5,5.0,High,3.6,3,1,58,3,1,2,2,16,1,4,1
44,2,2,1,1,1,1,2,2,2,1,1,1,1,3,1,2,3,3,4,1,2,2,3,3,3,2,1,1,1,3,3,1,5,2,5,4.0,High,2.8,2,2,22,1,1,2,1,1,1,1,3
184,3,3,1,2,2,1,2,1,1,2,2,1,1,1,2,2,1,2,2,3,2,1,3,3,4,2,98,2,2,3,1,1,5,2,4,3.6666666666666665,High,2.8,2,99,37,2,2,3,2,17,2,4,6
163,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,4,1,2,2,2,2,2,2,1,1,1,3,2,1,5,5,5,5.0,High,3.0,2,2,24,1,1,2,2,6,1,4,6
4,3,2,1,2,1,97,97,2,2,2,2,1,1,3,3,3,3,2,3,2,2,2,2,2,2,2,1,1,1,3,2,1,5,5,5,5.0,High,2.8,2,2,42,2,1,1,1,13,2,3,1
68,1,2,1,2,1,1,2,1,1,1,1,2,2,2,1,4,2,3,3,2,1,2,3,2,2,1,1,1,3,3,2,1,4,4,5,4.333333333333333,High,3.2,2,1,22,1,1,2,2,10,1,4,6
89,3,2,1,2,2,1,2,2,2,1,1,1,1,2,2,3,1,2,3,2,2,2,2,2,2,2,1,1,1,3,2,1,5,4,5,4.666666666666667,High,3.0,2,2,40,2,1,2,2,17,2,4,1
166,2,2,1,2,2,1,97,2,1,1,1,1,2,1,1,2,3,2,3,2,2,2,2,2,2,2,1,1,1,97,2,1,5,3,4,4.0,High,3.2,2,2,25,1,2,2,1,16,3,4,1
40,2,2,1,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,5,5,5,5.0,High,3.0,2,2,22,1,1,1,2,5,3,2,5
79,4,2,1,2,1,1,2,2,1,1,1,2,2,4,4,4,3,3,4,3,3,3,3,4,4,2,2,1,1,2,3,1,5,3,5,4.333333333333333,High,1.6,1,3,24,1,2,2,2,2,3,2,5
20,4,1,1,2,1,1,97,2,2,2,2,2,2,2,1,3,2,3,2,1,2,1,2,2,3,1,1,1,3,3,1,1,5,5,4,4.666666666666667,High,3.4,2,1,41,2,2,2,1,14,3,4,1
184,3,2,1,2,1,1,2,1,1,2,2,1,1,1,2,2,1,2,98,2,2,3,3,98,98,2,1,1,2,3,2,1,4,4,4,4.0,High,2.5,2,2,32,2,1,2,1,17,1,4,1
32,4,2,1,2,1,1,2,2,2,1,1,2,2,4,4,4,4,4,1,2,2,4,4,4,2,3,2,1,2,3,2,1,5,2,1,2.6666666666666665,Medium,1.4,1,4,20,1,1,2,1,8,3,3,1
111,1,1,1,2,1,1,97,1,1,1,1,2,2,4,1,2,2,2,1,2,2,2,1,2,2,1,1,1,3,5,2,1,2,2,2,2.0,Medium,3.4,2,1,38,2,2,2,1,16,3,4,1
132,1,1,1,1,1,1,97,1,1,1,1,1,1,1,2,1,2,98,98,2,2,2,2,2,2,2,2,1,1,97,2,1,4,3,3,3.3333333333333335,Medium,3.0,2,3,23,1,1,2,1,15,3,4,6
108,3,3,1,2,1,1,97,2,2,1,2,1,1,3,4,2,2,2,4,1,4,2,98,2,1,3,1,2,1,3,1,1,5,1,5,3.6666666666666665,High,2.0,1,2,27,1,2,2,1,2,3,2,3
35,3,2,1,1,1,1,1,1,2,1,1,1,1,3,3,3,2,2,4,1,3,4,2,2,2,3,2,1,2,2,2,1,5,5,5,5.0,High,2.2,1,4,43,2,1,2,2,5,2,2,1
69,2,2,1,2,1,1,1,1,1,2,1,1,1,2,98,4,2,2,2,2,2,2,2,2,1,1,1,1,2,3,2,1,4,2,5,3.6666666666666665,High,3.0,2,1,21,1,1,3,2,10,3,4,1
185,3,2,1,1,1,1,97,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,1,5,5,5,5.0,High,4.0,3,1,17,1,1,2,2,9,3,1,6
35,3,2,1,2,1,1,2,2,2,1,1,1,1,2,2,3,1,2,2,2,2,2,2,2,2,1,1,1,98,3,1,1,5,5,5,5.0,High,3.0,2,1,28,1,2,2,1,5,3,2,1
33,2,1,1,2,1,1,97,1,2,1,1,1,2,2,2,4,3,3,2,2,2,1,3,2,3,3,1,2,2,3,3,1,1,1,1,1.0,Low,3.0,2,2,33,2,1,2,1,8,2,3,2
89,3,3,1,1,2,1,2,2,2,2,1,2,2,1,2,3,2,2,2,3,3,3,3,2,4,2,2,1,2,4,2,1,2,2,1,1.6666666666666667,Low,2.4,1,3,40,2,1,2,1,17,3,4,1
24,2,2,1,2,1,1,97,2,2,1,1,2,1,2,2,3,2,3,3,2,2,2,3,2,3,1,1,1,1,3,2,1,4,3,4,3.6666666666666665,High,2.8,2,1,30,2,2,2,2,16,2,4,1
121,4,3,1,2,2,97,97,2,2,2,2,1,98,1,1,1,2,1,98,1,1,2,2,2,2,2,2,98,2,3,1,1,5,3,4,4.0,High,3.4,2,3,77,3,2,1,1,15,3,4,6
55,3,1,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,2,98,1,2,2,2,3,3,1,1,1,98,3,1,1,5,2,4,3.6666666666666665,High,3.0,2,1,89,3,1,2,2,18,2,4,6
18,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,98,2,1,1,1,2,3,1,1,1,1,3,1,1,5,5,5,5.0,High,3.8,3,1,30,2,2,3,1,16,2,4,6
69,3,3,1,2,2,2,2,2,2,2,2,2,98,98,98,4,2,98,3,98,98,98,98,98,98,98,98,1,2,98,2,1,5,5,5,5.0,High,0.0,99,99,19,1,1,2,1,10,2,4,3
134,2,2,1,1,1,1,97,1,1,1,1,1,1,4,2,1,2,2,1,2,2,3,2,2,2,2,1,1,1,3,2,1,5,5,4,4.666666666666667,High,2.8,2,2,17,1,2,2,2,5,1,2,6
173,2,1,1,98,1,1,97,1,2,1,1,1,1,3,2,2,2,1,3,2,2,2,2,2,2,1,1,1,98,3,2,1,3,3,3,3.0,Medium,3.0,2,1,18,1,1,2,2,16,2,3,6
122,98,3,2,99,1,1,97,1,1,1,2,2,2,2,98,4,98,4,98,4,98,98,4,98,98,3,98,98,1,1,3,1,4,5,4,4.333333333333333,High,0.0,99,99,19,1,2,1,2,2,3,3,6
125,2,2,1,2,1,1,1,1,1,1,1,1,1,3,3,3,1,3,2,1,1,4,3,3,3,3,2,1,1,3,2,1,5,5,4,4.666666666666667,High,2.2,1,4,30,2,1,3,2,5,3,1,5
82,3,3,1,2,1,1,1,2,2,2,1,2,1,1,3,3,1,1,4,1,2,1,1,1,1,1,1,1,1,3,1,1,5,5,5,5.0,High,3.4,2,1,19,1,2,2,1,6,2,3,5
40,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,5,2,1,5,5,5,5.0,High,3.2,2,1,27,1,2,3,1,5,1,2,5
111,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,2,2,3,2,3,3,3,4,3,2,2,1,2,3,1,1,3,4,3,3.3333333333333335,Medium,2.0,1,3,30,2,2,3,2,16,2,4,1
198,3,3,1,1,2,1,97,2,1,1,1,1,1,2,3,2,2,2,3,2,2,2,2,2,2,3,2,1,1,3,2,1,5,4,4,4.333333333333333,High,2.8,2,4,63,3,2,2,2,0,2,2,6
80,4,99,1,1,2,2,2,2,1,1,1,1,1,98,98,99,4,1,98,98,4,98,98,3,98,99,1,1,1,3,98,1,5,5,5,5.0,High,0.0,99,99,16,1,2,1,1,5,3,1,2
187,4,3,1,1,2,97,97,2,2,98,1,1,1,3,98,3,4,98,4,4,98,98,4,98,98,2,2,98,98,5,3,1,5,4,5,4.666666666666667,High,0.0,99,3,23,1,2,1,1,5,3,1,6
11,98,2,1,1,1,97,97,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,98,2,2,1,1,1,1,3,1,1,5,5,5,5.0,High,3.0,2,1,20,1,2,1,2,12,1,2,6
89,3,3,1,2,1,1,2,2,2,2,1,98,1,1,1,1,1,3,2,1,3,2,1,2,1,1,1,1,1,1,2,1,4,4,5,4.333333333333333,High,3.2,2,1,36,2,1,2,1,17,3,4,1
129,3,2,1,1,1,1,2,2,2,1,1,1,1,2,4,2,2,4,4,4,4,2,2,2,4,3,2,2,2,97,4,1,5,5,5,5.0,High,2.2,1,4,49,2,1,1,1,6,1,2,3
13,2,1,1,1,1,1,97,2,1,1,1,1,1,2,1,4,2,2,4,2,2,2,3,2,3,3,1,1,1,1,1,1,5,2,4,3.6666666666666665,High,3.0,2,2,15,1,1,2,1,17,3,4,6
164,2,2,1,2,1,1,1,2,2,1,1,1,1,3,3,3,1,3,3,3,3,2,2,2,2,3,98,1,1,3,2,1,5,5,5,5.0,High,2.6,2,99,25,1,2,3,1,8,2,3,1
