CTRY,SC_KNOWL,UND_SCSCI,SC_DZ,SC_POET,SC_PS,SC_SS,SC_UNI,SCINFO_30D,MDHINFO_30D,SC_INT,MDH_INT,CONF_NGO,CONF_HOSP,TRU_NEIGHB,TRU_SCI,TRU_JO,TRU_HCW,TRU_NGOPPL,TRU_TH,TRU_SC,TRUSCI_ACCINFO,TRUSCIUNI_BEN,TRUSCIUNI_HON,TRUSCICOM_BEN,TRUSCICOM_HON,SCI_BENPPL,SCI_BENRESP,SCTECH_IMPRLIFE,SCTECH_JOBS,TRU_PPLADV,TRU_HCWADV,HRD_VAC,VAC_IMPTCH,VAC_SF,VAC_EFF,TRUSCI_IDX,TRUSCI_LVL,VW_SC,AGE,AGE_CAT,GEN,EDU,LIV_AR,RGN,SUBJ_HHI,CTRY_INC,EMP_STAT
33,3,1,1,2,1,1.0,97.0,1,1,1,1,1,1,4,2,4,2,3,4,1,2,3,3,1,98,1,2,2,2,3,1,1,1.0,1.0,1.0,2.8,2,3,15.0,1.0,2,2.0,2.0,8,3.0,3.0,6.0
187,1,2,1,1,1,1.0,2.0,2,2,1,1,98,2,4,2,4,4,98,3,2,2,98,98,2,3,3,1,1,1,3,3,1,1.0,1.0,3.0,3.0,2,2,29.0,1.0,1,2.0,1.0,5,3.0,1.0,4.0
125,2,2,1,1,1,1.0,2.0,2,2,2,1,1,1,3,2,2,2,3,2,4,98,98,98,98,2,3,2,1,1,1,98,1,2.0,2.0,4.0,0.0,99,4,25.0,1.0,2,2.0,1.0,5,3.0,1.0,6.0
96,3,1,1,2,1,1.0,1.0,1,1,1,1,1,1,3,3,3,2,2,2,2,1,3,3,2,2,2,2,1,1,1,2,1,2.0,2.0,2.0,2.6,2,3,21.0,1.0,2,2.0,2.0,8,2.0,2.0,6.0
195,2,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,1,1,2,3,1,1,1.0,1.0,1.0,3.8,3,2,17.0,1.0,2,2.0,2.0,9,1.0,2.0,6.0
134,3,2,1,2,1,1.0,97.0,1,2,1,1,98,98,4,3,98,3,98,3,1,2,98,98,3,3,2,2,1,2,3,98,1,1.0,4.0,4.0,2.3333333333333304,1,3,16.0,1.0,1,2.0,1.0,5,2.0,2.0,3.0
144,2,2,1,1,1,1.0,2.0,1,1,1,2,98,2,2,3,98,1,2,2,1,1,98,2,2,4,2,2,1,1,3,2,1,1.0,2.0,1.0,3.0,2,3,37.0,2.0,2,2.0,2.0,17,1.0,4.0,1.0
48,2,3,1,1,1,1.0,1.0,1,2,1,1,1,1,2,3,3,1,2,2,2,2,2,3,2,3,2,1,1,1,3,1,1,1.0,1.0,2.0,2.6,2,2,61.0,3.0,1,2.0,1.0,11,2.0,2.0,1.0
185,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,4.0,3,1,19.0,1.0,1,3.0,1.0,9,3.0,1.0,6.0
184,2,1,1,2,1,1.0,1.0,1,1,2,2,1,98,1,2,2,2,2,2,1,2,3,3,3,4,1,98,98,2,98,3,1,4.0,4.0,5.0,2.4,1,99,42.0,2.0,1,3.0,2.0,17,1.0,4.0,3.0
35,2,1,1,2,1,1.0,1.0,1,2,1,1,1,1,3,2,3,3,3,4,3,3,2,2,2,3,1,1,1,2,3,2,1,1.0,1.0,1.0,2.8,2,1,38.0,2.0,1,2.0,1.0,5,3.0,2.0,1.0
111,2,1,1,2,1,1.0,1.0,1,1,1,1,1,1,2,1,2,2,2,4,1,1,2,1,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,3.8,3,1,34.0,2.0,1,3.0,2.0,16,1.0,4.0,1.0
36,98,98,2,2,1,2.0,2.0,1,1,2,2,1,1,2,3,3,2,1,2,3,98,2,2,2,98,3,1,1,1,3,3,1,2.0,2.0,2.0,2.75,2,2,72.0,3.0,1,1.0,1.0,1,3.0,2.0,4.0
66,2,1,1,1,1,1.0,2.0,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,1,1,1.0,1.0,1.0,3.0,2,1,19.0,1.0,1,2.0,1.0,5,2.0,1.0,6.0
24,3,2,1,2,1,1.0,97.0,2,2,1,1,2,1,2,2,3,2,3,3,2,2,2,3,2,3,1,1,1,3,3,2,1,2.0,3.0,2.0,2.8,2,1,38.0,2.0,1,2.0,2.0,16,2.0,4.0,1.0
76,2,1,1,1,1,1.0,1.0,1,2,2,2,2,2,1,2,3,2,4,4,2,2,3,3,2,98,1,1,1,2,1,3,1,1.0,2.0,2.0,2.6,2,1,22.0,1.0,2,3.0,1.0,14,1.0,3.0,6.0
158,2,2,1,2,1,1.0,1.0,1,1,1,1,1,1,1,2,2,2,2,4,2,2,2,1,2,2,3,1,1,1,3,2,1,1.0,2.0,2.0,3.2,2,2,25.0,1.0,2,3.0,1.0,6,2.0,2.0,5.0
47,2,2,1,2,1,1.0,1.0,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,1,3,1,1,1.0,1.0,1.0,3.6,3,1,75.0,3.0,2,3.0,2.0,18,1.0,4.0,3.0
128,2,2,1,2,1,1.0,1.0,1,1,1,1,2,1,3,2,3,2,2,2,1,1,1,1,4,3,1,1,1,2,3,2,1,1.0,4.0,1.0,3.2,2,1,29.0,1.0,1,2.0,2.0,6,3.0,1.0,4.0
128,4,98,2,1,2,2.0,2.0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,3,1,1,1.0,1.0,4.0,3.8,3,1,18.0,1.0,1,1.0,1.0,6,2.0,1.0,5.0
66,3,2,1,2,1,1.0,97.0,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,98,3,1,1,1.0,2.0,1.0,3.0,2,1,15.0,1.0,2,1.0,1.0,5,1.0,1.0,6.0
31,2,2,1,2,1,1.0,97.0,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,3.6,3,1,61.0,3.0,1,2.0,1.0,12,2.0,2.0,2.0
138,3,2,1,98,2,2.0,97.0,2,2,2,2,1,1,2,2,3,2,1,98,2,2,2,2,2,2,1,1,1,2,3,2,1,1.0,1.0,2.0,3.0,2,1,60.0,3.0,1,2.0,2.0,15,,4.0,1.0
111,2,1,1,2,1,1.0,1.0,2,1,1,1,98,2,1,2,2,1,2,4,2,1,1,2,2,2,2,1,1,2,3,1,1,1.0,1.0,1.0,3.4,2,2,30.0,2.0,1,3.0,2.0,16,1.0,4.0,1.0
105,2,1,1,1,1,1.0,1.0,1,1,1,1,1,1,3,1,3,3,2,3,1,1,2,2,2,1,1,1,1,2,1,2,1,1.0,1.0,1.0,3.4,2,1,20.0,1.0,2,3.0,2.0,8,3.0,3.0,6.0
42,2,2,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,3,1,1,1,1,2,3,3,2,2,2,1,1,1,1,3,1,1.0,1.0,1.0,2.8,2,2,23.0,1.0,1,2.0,1.0,5,2.0,1.0,5.0
198,2,2,1,1,1,1.0,1.0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1.0,1.0,1.0,3.0,2,1,22.0,1.0,2,3.0,1.0,0,2.0,2.0,4.0
105,2,1,1,2,1,1.0,1.0,1,1,1,1,1,2,1,1,4,2,1,4,1,2,2,2,1,1,1,1,1,2,3,1,1,5.0,5.0,1.0,3.4,2,1,44.0,2.0,2,3.0,1.0,8,1.0,3.0,1.0
71,2,1,1,2,1,1.0,1.0,2,2,2,2,1,1,2,1,98,1,98,4,2,2,98,98,98,98,1,1,1,98,3,2,1,1.0,99.0,2.0,0.0,99,1,21.0,1.0,1,2.0,1.0,14,2.0,3.0,1.0
100,2,2,1,1,1,1.0,2.0,1,1,1,1,1,1,3,2,1,2,1,4,1,1,2,2,3,3,2,1,1,1,3,1,1,1.0,1.0,1.0,3.0,2,2,16.0,1.0,2,1.0,1.0,1,3.0,1.0,3.0
74,4,2,1,1,1,1.0,97.0,2,2,2,2,98,1,2,98,2,2,3,2,2,2,2,98,2,98,1,1,1,98,1,2,1,1.0,99.0,2.0,3.0,2,1,18.0,1.0,1,1.0,1.0,9,2.0,2.0,6.0
62,3,3,98,98,1,2.0,99.0,2,2,1,1,98,2,3,3,98,4,3,3,3,3,4,3,3,3,3,98,2,3,1,3,1,1.0,4.0,1.0,1.8,1,99,18.0,1.0,1,2.0,1.0,5,3.0,2.0,6.0
42,2,2,1,1,1,2.0,2.0,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,3,3,2,2,1,1,5,1,1,1.0,1.0,1.0,3.2,2,3,25.0,1.0,1,1.0,1.0,5,3.0,1.0,3.0
19,2,2,1,1,1,1.0,2.0,2,1,1,1,1,1,1,1,2,3,2,3,1,1,1,1,2,2,1,1,1,1,1,3,1,1.0,3.0,2.0,3.8,3,1,39.0,2.0,1,2.0,2.0,14,1.0,4.0,1.0
25,2,1,1,2,1,2.0,2.0,1,1,1,2,1,1,2,2,4,2,2,3,1,1,2,3,1,3,1,1,1,1,1,1,1,1.0,3.0,2.0,3.2,2,1,22.0,1.0,1,2.0,1.0,15,1.0,4.0,1.0
79,3,2,1,1,2,2.0,2.0,1,1,1,1,1,2,2,4,4,2,2,3,1,1,2,3,3,4,2,2,1,1,1,3,1,1.0,1.0,1.0,2.4,1,3,19.0,1.0,1,2.0,1.0,2,2.0,2.0,6.0
106,2,2,1,1,97,97.0,97.0,2,2,1,1,1,1,3,3,4,2,2,2,3,4,4,4,4,4,3,2,1,1,1,1,1,1.0,1.0,1.0,1.2,1,4,34.0,2.0,2,1.0,1.0,1,3.0,1.0,6.0
187,4,1,1,2,1,1.0,2.0,2,2,1,1,1,1,4,2,1,2,1,4,2,2,3,2,4,98,1,1,1,1,3,3,1,1.0,5.0,1.0,2.4,1,1,17.0,1.0,1,2.0,1.0,5,,1.0,6.0
158,2,2,1,1,1,1.0,2.0,1,1,1,1,1,1,2,2,4,2,2,4,2,2,2,2,2,2,1,1,1,1,1,1,1,2.0,2.0,2.0,3.0,2,1,16.0,1.0,2,2.0,1.0,6,1.0,2.0,6.0
150,2,1,1,2,1,1.0,97.0,2,2,2,2,2,1,2,2,3,2,3,3,1,2,2,2,2,2,1,1,1,2,3,2,1,2.0,2.0,2.0,3.0,2,1,18.0,1.0,1,2.0,2.0,1,1.0,3.0,6.0
64,4,4,1,1,1,2.0,2.0,2,1,1,1,2,1,98,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,2,3,1,1.0,1.0,1.0,3.6,3,1,19.0,1.0,1,2.0,2.0,5,3.0,1.0,6.0
90,3,3,1,1,1,1.0,1.0,2,2,1,1,2,98,2,2,98,2,4,4,2,2,98,98,98,98,2,98,98,2,3,2,1,2.0,99.0,2.0,0.0,99,99,42.0,2.0,2,2.0,2.0,9,3.0,3.0,4.0
198,3,1,1,2,1,1.0,2.0,2,2,2,2,1,1,1,1,2,1,2,2,1,2,1,2,2,2,1,1,1,3,3,1,1,2.0,2.0,2.0,3.4,2,1,38.0,2.0,1,2.0,1.0,0,1.0,2.0,1.0
195,3,1,1,1,1,1.0,2.0,1,2,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,4,1,1,1,1,1,2,1,1.0,2.0,1.0,3.0,2,1,15.0,1.0,2,1.0,1.0,9,3.0,2.0,3.0
72,2,1,1,2,2,2.0,1.0,2,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,2,2,3,1,1,1,3,1,1,1.0,1.0,1.0,3.2,2,2,21.0,1.0,1,2.0,2.0,9,2.0,2.0,6.0
34,2,1,2,1,1,1.0,1.0,1,2,1,1,98,1,3,2,3,1,3,4,2,2,2,3,2,3,2,1,1,2,3,1,1,1.0,1.0,1.0,2.8,2,2,22.0,1.0,2,3.0,2.0,6,2.0,3.0,6.0
73,2,1,1,2,1,1.0,1.0,2,2,2,2,2,1,2,98,98,2,4,4,1,1,98,98,98,98,98,98,98,98,3,2,1,1.0,1.0,1.0,0.0,99,99,37.0,2.0,2,3.0,2.0,9,3.0,3.0,1.0
76,3,2,1,1,2,2.0,2.0,2,2,2,2,1,2,2,3,2,3,2,2,3,3,3,3,3,3,3,2,2,2,5,3,1,5.0,5.0,1.0,2.0,1,4,50.0,3.0,1,2.0,1.0,14,3.0,3.0,1.0
134,4,2,1,2,1,2.0,97.0,2,2,1,1,98,1,2,1,1,3,2,2,2,3,1,4,3,2,1,2,1,1,1,2,1,1.0,1.0,1.0,2.6,2,3,18.0,1.0,1,1.0,2.0,5,3.0,2.0,5.0
84,3,3,2,2,1,97.0,97.0,2,2,2,2,2,2,3,3,2,2,3,3,2,3,3,3,3,3,3,2,1,3,3,2,1,1.0,1.0,1.0,2.0,1,4,36.0,2.0,2,2.0,1.0,3,3.0,3.0,1.0
31,3,3,98,1,1,2.0,2.0,2,2,1,1,98,1,3,1,2,2,1,4,3,3,3,3,3,3,3,98,98,3,3,3,1,1.0,1.0,1.0,2.4,1,99,60.0,3.0,1,1.0,1.0,12,2.0,2.0,3.0
23,4,2,1,2,2,2.0,97.0,2,2,2,2,2,1,1,1,1,1,1,4,1,4,1,1,1,4,2,98,1,1,3,1,1,1.0,4.0,2.0,3.4,2,99,68.0,3.0,1,2.0,2.0,15,1.0,4.0,6.0
105,3,2,1,2,1,1.0,2.0,2,1,1,1,98,2,2,3,4,2,2,4,1,2,2,2,1,2,2,2,1,2,3,2,1,1.0,2.0,2.0,3.0,2,3,22.0,1.0,1,2.0,1.0,8,2.0,3.0,2.0
15,2,2,1,2,2,1.0,2.0,2,1,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,3,2,1,1.0,3.0,3.0,3.0,2,3,63.0,3.0,2,3.0,1.0,17,1.0,4.0,6.0
183,3,3,1,2,1,1.0,97.0,2,2,1,1,1,1,2,3,4,1,3,4,3,3,1,1,3,3,1,1,1,1,3,1,1,1.0,1.0,4.0,2.8,2,1,19.0,1.0,2,2.0,1.0,4,2.0,2.0,6.0
12,2,3,1,2,1,1.0,2.0,2,1,2,1,1,1,2,2,2,1,2,3,1,2,2,1,2,1,2,1,1,2,3,1,1,1.0,2.0,3.0,3.2,2,2,79.0,3.0,1,3.0,2.0,15,1.0,4.0,6.0
36,2,2,1,2,1,1.0,2.0,1,1,1,1,1,1,3,2,1,3,4,4,2,2,1,4,1,4,2,1,1,1,3,2,1,1.0,1.0,5.0,3.0,2,2,17.0,1.0,2,2.0,1.0,1,2.0,2.0,6.0
18,3,1,1,2,1,1.0,1.0,1,2,1,1,98,1,2,2,3,1,2,98,2,2,1,2,2,2,1,1,1,1,1,1,1,1.0,2.0,1.0,3.2,2,1,39.0,2.0,2,3.0,2.0,16,2.0,4.0,2.0
15,1,1,1,1,1,1.0,1.0,1,1,1,1,2,1,1,1,4,2,2,4,1,1,1,3,1,1,2,2,1,1,3,1,1,1.0,3.0,3.0,3.6,3,3,27.0,1.0,1,2.0,1.0,17,1.0,4.0,4.0
67,2,2,1,2,1,1.0,97.0,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,3,1,1,1.0,3.0,1.0,3.8,3,1,21.0,1.0,1,2.0,1.0,1,3.0,2.0,1.0
138,1,1,1,2,1,1.0,1.0,2,2,1,1,98,2,1,1,2,3,1,1,2,2,1,1,1,2,2,1,1,3,3,2,1,1.0,4.0,1.0,3.8,3,2,36.0,2.0,1,3.0,1.0,15,1.0,4.0,3.0
37,2,2,2,2,1,1.0,2.0,2,1,2,2,1,1,2,2,2,2,2,4,2,2,2,2,2,2,2,1,1,1,3,4,1,2.0,2.0,2.0,3.0,2,2,23.0,1.0,1,2.0,2.0,1,2.0,1.0,2.0
158,2,2,1,1,1,1.0,97.0,1,1,1,1,2,2,4,2,2,4,4,4,2,2,2,2,2,2,1,1,2,2,1,2,1,1.0,2.0,2.0,3.0,2,1,16.0,1.0,1,2.0,1.0,6,1.0,2.0,6.0
153,2,3,2,2,1,1.0,97.0,2,2,1,2,1,1,1,98,2,1,2,1,2,2,3,2,3,2,2,2,2,1,3,1,1,2.0,2.0,1.0,2.5,2,3,16.0,1.0,2,1.0,2.0,10,2.0,2.0,6.0
155,1,2,1,1,1,2.0,1.0,1,2,1,98,1,2,1,2,3,1,1,1,1,1,2,1,1,2,2,1,1,1,3,2,1,1.0,4.0,2.0,3.6,3,2,30.0,2.0,2,2.0,1.0,4,1.0,3.0,1.0
13,1,1,1,2,1,1.0,1.0,1,1,1,1,1,1,2,1,2,1,1,3,2,2,1,2,2,2,1,1,1,1,3,1,1,1.0,1.0,1.0,3.4,2,1,23.0,1.0,2,3.0,1.0,17,1.0,4.0,6.0
173,2,2,1,1,1,1.0,2.0,2,2,1,2,2,2,3,2,3,2,2,3,2,2,2,98,2,98,1,1,1,1,3,2,1,99.0,1.0,2.0,3.0,2,1,18.0,1.0,2,2.0,2.0,16,3.0,3.0,6.0
40,3,3,1,98,1,97.0,97.0,2,2,1,1,1,1,3,3,3,2,2,3,2,2,2,2,2,2,1,1,1,2,3,2,1,1.0,1.0,1.0,2.8,2,1,21.0,1.0,2,2.0,2.0,5,3.0,2.0,6.0
67,1,1,1,2,1,1.0,1.0,1,2,1,1,2,2,1,2,2,2,2,4,2,1,3,4,3,4,2,1,1,1,3,1,1,1.0,1.0,1.0,2.4,1,2,37.0,2.0,1,3.0,1.0,1,3.0,2.0,2.0
70,4,4,98,98,97,97.0,97.0,2,1,2,1,1,1,1,3,2,1,2,4,2,2,98,98,98,98,98,2,1,98,1,2,1,2.0,1.0,2.0,0.0,99,99,19.0,1.0,2,1.0,1.0,12,3.0,1.0,6.0
17,2,1,1,1,2,1.0,2.0,1,1,1,1,1,1,2,1,3,1,1,4,1,2,1,3,1,3,2,2,1,2,3,1,1,1.0,3.0,1.0,3.4,2,3,23.0,1.0,2,2.0,1.0,16,,4.0,5.0
158,4,2,1,1,1,1.0,1.0,2,2,2,1,2,2,2,4,2,4,2,4,2,3,2,2,2,2,2,1,1,2,3,2,1,2.0,1.0,1.0,2.4,1,2,20.0,1.0,2,3.0,1.0,6,3.0,2.0,6.0
166,2,1,1,2,1,1.0,2.0,1,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,3,3,2,1,1,2,3,2,1,2.0,3.0,2.0,2.8,2,2,17.0,1.0,2,2.0,1.0,16,1.0,4.0,6.0
150,2,3,1,1,1,1.0,97.0,2,2,2,2,1,2,3,3,4,3,2,4,3,3,2,98,98,98,2,2,1,1,3,3,1,1.0,4.0,3.0,2.3333333333333304,1,3,20.0,1.0,1,2.0,1.0,1,1.0,3.0,4.0
55,1,1,1,2,1,1.0,1.0,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1,2,1,1,1,1,98,3,1,1,1.0,1.0,1.0,3.8,3,1,32.0,2.0,2,3.0,2.0,18,1.0,4.0,5.0
36,3,3,2,98,1,2.0,2.0,2,2,2,2,2,1,2,2,2,2,3,4,98,2,3,2,3,3,2,1,1,1,2,2,1,3.0,4.0,5.0,2.6,2,2,44.0,2.0,1,1.0,2.0,1,1.0,2.0,1.0
115,2,2,1,2,1,1.0,1.0,1,1,1,1,1,1,1,2,2,1,1,4,2,2,2,1,2,3,2,1,1,1,3,2,1,1.0,1.0,1.0,3.2,2,2,27.0,1.0,1,3.0,1.0,8,2.0,3.0,5.0
164,3,3,2,2,1,2.0,97.0,2,2,1,1,98,1,1,2,2,1,98,2,2,2,98,99,3,98,2,2,1,98,3,2,1,1.0,3.0,3.0,2.6666666666666696,2,3,69.0,3.0,2,1.0,1.0,8,2.0,3.0,1.0
176,4,1,2,1,2,97.0,97.0,2,2,2,2,2,2,2,3,1,1,4,4,1,1,2,2,2,2,3,2,1,1,3,2,1,1.0,1.0,1.0,3.0,2,4,77.0,3.0,2,1.0,1.0,16,3.0,4.0,6.0
115,4,4,1,2,98,97.0,97.0,2,2,2,1,2,1,2,1,2,2,4,4,4,2,2,4,1,2,3,1,1,2,3,1,1,1.0,99.0,1.0,3.0,2,2,61.0,3.0,1,1.0,2.0,8,2.0,3.0,2.0
109,3,2,1,2,98,1.0,97.0,2,2,1,1,2,1,3,98,3,1,3,3,1,2,1,1,1,3,1,1,1,98,3,1,1,1.0,1.0,1.0,3.75,3,1,71.0,3.0,2,2.0,1.0,16,2.0,4.0,6.0
143,2,2,1,2,1,1.0,1.0,1,2,1,2,2,1,1,1,2,1,2,4,2,1,1,2,1,2,2,1,1,2,3,2,1,3.0,3.0,3.0,3.8,3,2,20.0,1.0,2,2.0,2.0,15,1.0,4.0,6.0
106,2,3,1,2,1,2.0,2.0,2,2,1,1,1,2,3,2,2,2,2,4,2,2,2,2,2,3,2,2,1,1,1,2,1,1.0,2.0,1.0,3.0,2,3,15.0,1.0,2,1.0,1.0,1,2.0,1.0,2.0
54,3,4,98,98,1,97.0,97.0,2,2,1,1,98,98,2,98,98,1,98,2,98,98,98,98,98,98,98,98,1,98,3,98,1,1.0,1.0,1.0,0.0,99,99,32.0,2.0,2,1.0,1.0,11,2.0,2.0,2.0
122,2,1,1,1,1,2.0,2.0,2,2,2,2,2,1,3,98,3,2,98,4,3,3,3,98,3,98,2,98,1,98,3,2,1,1.0,99.0,99.0,2.0,1,99,19.0,1.0,1,2.0,2.0,2,2.0,3.0,4.0
163,4,4,1,2,1,1.0,1.0,1,1,1,1,1,1,2,3,2,2,3,2,3,3,1,1,3,2,3,2,2,1,2,3,1,4.0,5.0,2.0,2.8,2,4,34.0,2.0,1,2.0,2.0,6,3.0,4.0,1.0
16,3,3,1,2,1,1.0,97.0,2,2,2,2,2,2,4,4,3,2,4,3,3,3,3,3,3,3,3,2,2,2,97,3,1,2.0,2.0,2.0,1.8,1,4,44.0,2.0,1,2.0,2.0,17,3.0,4.0,4.0
140,2,2,1,1,1,1.0,2.0,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,3,2,1,1.0,1.0,1.0,3.4,2,1,21.0,1.0,1,2.0,1.0,5,3.0,1.0,2.0
61,2,2,1,1,1,1.0,1.0,1,2,1,1,1,1,2,2,3,2,2,3,2,3,2,3,2,2,1,1,1,1,5,2,1,1.0,1.0,1.0,2.6,2,1,30.0,2.0,1,3.0,1.0,5,2.0,1.0,4.0
105,2,1,1,2,1,1.0,1.0,2,2,1,1,2,2,3,3,2,3,3,2,3,2,3,3,2,1,1,1,1,1,5,2,1,1.0,2.0,3.0,2.4,1,1,27.0,1.0,1,2.0,1.0,8,2.0,3.0,1.0
55,2,2,1,2,1,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,98,3,3,1,1,1.0,1.0,1.0,4.0,3,1,61.0,3.0,2,3.0,2.0,18,2.0,4.0,1.0
191,2,1,1,2,98,1.0,97.0,2,2,2,2,1,1,4,2,2,2,2,2,98,98,2,98,2,99,98,98,1,98,3,2,1,2.0,99.0,99.0,3.0,2,99,21.0,1.0,1,2.0,2.0,9,2.0,3.0,1.0
153,3,4,1,1,1,1.0,97.0,2,2,1,1,1,1,98,98,3,2,2,3,2,2,98,98,2,2,3,2,1,1,3,2,1,1.0,1.0,1.0,0.0,99,4,17.0,1.0,2,1.0,2.0,10,2.0,2.0,6.0
99,3,98,2,98,1,1.0,2.0,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,4,4,98,98,2,98,3,98,1,3.0,3.0,3.0,1.8,1,99,35.0,2.0,2,2.0,1.0,14,2.0,3.0,3.0
74,98,3,1,2,2,1.0,1.0,1,2,1,2,98,1,2,2,2,2,3,3,2,1,3,2,2,2,2,98,1,3,3,2,1,3.0,3.0,3.0,3.0,2,99,20.0,1.0,1,2.0,1.0,9,1.0,2.0,3.0
65,4,98,1,1,2,2.0,2.0,2,2,98,1,98,1,2,98,2,1,98,4,98,98,2,1,98,98,2,98,1,2,1,1,1,1.0,1.0,1.0,0.0,99,99,57.0,3.0,2,1.0,1.0,1,3.0,1.0,2.0
15,2,2,1,2,2,1.0,1.0,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2,3,3,3,1,1,1,2,3,2,1,2.0,3.0,3.0,2.6,2,1,55.0,3.0,1,2.0,1.0,17,3.0,4.0,4.0
116,2,1,1,2,1,1.0,1.0,2,1,1,1,1,1,2,2,2,1,2,2,1,1,2,3,1,1,2,1,1,1,3,1,1,1.0,1.0,1.0,3.2,2,2,22.0,1.0,2,3.0,1.0,6,2.0,2.0,6.0
164,4,3,1,1,1,97.0,97.0,2,2,2,1,2,2,1,4,4,2,3,2,4,3,2,3,4,4,3,2,1,3,5,2,1,3.0,3.0,3.0,1.8,1,4,58.0,3.0,1,2.0,2.0,8,2.0,3.0,2.0
154,3,2,1,2,1,1.0,2.0,2,2,2,1,2,1,2,98,3,2,3,3,2,2,2,2,2,2,3,1,2,2,3,1,1,1.0,3.0,3.0,3.0,2,2,32.0,2.0,1,2.0,2.0,16,2.0,3.0,1.0
89,4,2,1,2,2,2.0,2.0,2,1,2,1,2,1,2,2,3,2,3,2,2,2,3,3,2,2,2,1,1,2,1,2,1,1.0,3.0,3.0,2.6,2,2,16.0,1.0,2,2.0,1.0,17,2.0,4.0,6.0
187,3,3,98,98,98,98.0,97.0,2,2,1,1,2,1,3,3,3,1,3,4,3,3,3,3,3,98,2,2,1,98,98,2,1,4.0,4.0,4.0,2.0,1,3,25.0,1.0,1,2.0,1.0,5,2.0,1.0,2.0
74,1,1,1,2,2,1.0,1.0,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,3,1,1,1.0,1.0,3.0,4.0,3,3,17.0,1.0,2,2.0,1.0,9,2.0,2.0,4.0
183,3,3,1,98,1,1.0,97.0,1,2,1,1,1,1,1,1,2,1,2,2,1,1,2,3,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,3.4,2,1,18.0,1.0,1,2.0,2.0,4,3.0,2.0,6.0
17,2,1,1,2,1,1.0,1.0,2,2,2,2,1,1,1,1,2,2,1,4,2,1,98,1,3,3,2,1,1,1,3,1,1,1.0,1.0,1.0,3.5,2,2,32.0,2.0,2,2.0,2.0,16,1.0,4.0,3.0
55,2,2,1,2,1,1.0,2.0,2,2,1,1,1,1,2,2,2,1,2,3,2,2,2,3,2,3,2,1,1,1,1,2,1,2.0,2.0,2.0,2.8,2,2,47.0,2.0,1,2.0,1.0,18,2.0,4.0,1.0
63,4,4,1,2,1,2.0,2.0,2,1,1,1,98,98,3,4,4,2,4,4,4,3,98,4,4,98,2,1,1,1,3,98,1,2.0,2.0,99.0,1.25,1,2,35.0,2.0,1,,2.0,1,3.0,1.0,5.0
160,2,2,1,2,1,1.0,97.0,2,1,1,1,2,2,1,2,3,2,2,2,1,1,1,2,2,3,2,1,1,1,3,2,1,1.0,4.0,1.0,3.4,2,2,32.0,2.0,2,2.0,2.0,15,3.0,4.0,3.0
97,2,2,1,2,1,1.0,97.0,1,1,1,1,1,1,2,3,2,2,2,3,2,2,2,1,3,2,2,1,1,2,3,1,1,1.0,1.0,1.0,2.8,2,2,18.0,1.0,1,1.0,1.0,16,2.0,3.0,6.0
67,1,1,1,1,1,1.0,97.0,2,2,1,1,1,1,1,1,1,1,1,4,1,1,2,2,1,1,1,1,1,1,3,2,1,1.0,1.0,1.0,3.6,3,1,21.0,1.0,1,2.0,1.0,1,3.0,2.0,5.0
37,3,3,2,2,1,2.0,2.0,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,3,1,1,1,1,2,1,1.0,1.0,1.0,3.8,3,2,18.0,1.0,2,1.0,2.0,1,1.0,1.0,2.0
